text,label
وللاسف كتير اوي فاهمين ان دي الصوره الصح ودي القدس,EGY
المفروووض وده اللي لازم يحصل .. الاهم (( وزاره التربيه والتعليم )) يمسكها د. احمد زويل . عشان البحث العلمي وتطويره .. وزاره الصحه (( محمد غنيم )) تمام . ورييس الوزراااااااااء (((((( عمرو موسي )))))) فين هوا,EGY
سيد الستر عفوا يعني حتي نبقي في الجانب المتعلق باللاجيين واللاجيين السوريين تحديدا اشرت الي ان البعض قد لا يكون لاجيا بالمعني ال الانسان المتداول لكن هل معني ذلك ان هذه نسبه كبيره من هولاء الذين وصلوا الي لبنان مما يبرر التعاطي معهم بطريقه مختلفه عن التعاطي مع بقيه اللاجيين في في الدول الجوار الاخري,GLF
6 2,GLF
ياااااااه طول عمري وانا في الدراسه هناك في هندسه منوف اسمع عن المشاكل اللي بين الامن والاخوان وكنت شاهد عيان علي كتير منها لكن ان تصل الي ما قرات فبجد زاد الموضوع عن حده اوي علي فكره علي العموم ربنا يهدي الامن ويبعدهم عن الطلبه ياااااااارب,EGY
يعني هو له معهم علي اساس الصريح عن اخترت الحل الوسط لا اخسر مكوك ولا يقتصر وبعدين بعين علا صوت مستقل,GLF
يجمال ياحببنا وحياه فريده ما تسبنه,EGY
الشركات التجاريه الكبيره اليوم هي تقوم عليها مسافه لا من خلال اعلانات الشركات عندنا في العالم العربي تدعي النزاهه وبعضهم يسوون خدمات اجتماعيه ويبرا بس اكو اكو موشر عالمي اطلق اسم البوتشي اه يوتشيل اصف يعني هذا ايضا اسم اخري اه للاشكالات الذكري بعد شويه غريبه من كل شيء المهم ال اه اه والله لخبطني احمد هذا الموشر,GLF
ادله مدبولي النووي الحفاظ علي وحده وطنيه حوارا وطنيا اول شي الالتزام بالدستور هذا المرسوم مرسوم معيب وخارج عن اطار الدستور,GLF
شغله هو اللي اللي عم لحالها اغلب عليه,LAV
يعني شوف يعني لو نظرنا في جزييه اخري منها لاحت في القطاع الخاص حتي هيعمل استثمار اللي هو الصندوق السيادي للدوله ليدير استمرت الدوله بسبب الجوع السياسي مبالغ فيها حتي يخاف ويخشي ان يدخل في استثمارات محرزه وبالتالي يضع معظم امواله هو الصندوق ما تمت اجتماعيه يضع معظم الاموال في سندات وبالتالي ما تلومه التنموي 2 5 في المايه باسم قتلوا ان انه الحقيقه لاستثمار للاموال وبخاصه الاستثمارات فيها بشكل جزء من مخاطر بس في مقابل عايد مرتفع في فن اللي راح فيه كثير ضاع غلاله البلد يعني شون يكون الان مع احترام وتقدير لكل دول الخليج تكون ابوظبي يكون في في دبي يكون في قطر هه اه م م او البحرين مراكز ماليه وفي الكويت فهي يعني ماذا كنتم تفطن ومستثمر جيد سييه النظام الرقابي الصور احنا عندنا البنك المركزي والانسياق بالمال حجم الرقابه لجعل سوق اجهزه استثمار سيبتعد عن الحركه يعني ان تحرز الي الدرجه,GLF
اثناء اخذ هذا صحيح بشده شغله يحتكون انت مرتاح راح ينفعك اكثر ما يحيط بها,LAV
الظاهر كده الوزاره ديه وقعت منكم,EGY
احب ابلغ الكل ان جمعيه البرادعي دي للاشخاص الاحرار اللي همهم حب بلدهم ومستقبلها بس لكن اي حد لي مصالح تانيه ملوش مكان فيها علشان ده بعد كده لو اترمت ليه لقمه هينقلب عليها فاحنا جمعيتنا للاحرار وبس,EGY
يعني لا يبدي الضرايب وهذا اشكال حقيقي هاقول كاين كينج وبالتالي انه نجح جورج ديال ديال يعني دي الحكومه بال ما يسمي بيكوك الاسر بنسبه جنرال راشد ايبي اطروحات الاكذوبه طبعا علاقات دوليه العلاقه الدوليه ايضا هي المهمه الاساسيه في العمل النقابي الدبلوماسيه نقابيه وفتح قنوات وسيمكن نقابي لقبه الدفاع القضايا الوطنيه واخرها حضور داخل منتدي اجتماعي تونس اللي كلنا قابس يعني في الصف الامامي من اجل الوحده,NOR
شعبي كاسح من كثير عطشا,LAV
بقي قبلني يازهر انت واتحاد الكوسه اذا وصلتم لكاس العالم والديل الجزاير الكل يفكر شويه,EGY
انها تري سيتي الجامعه كقطاع خاص سهله الانجليزي وشهود عيان يعني مجال خصب,GLF
شكرا وليد العمري مراسل الجزيره تحدث الينا من رام الله وعفوا علي بعض التغطيه فيها الخط الهاتفي سنعود الي هذا الموضوع لمزيد من التفصيل في نشراتنا القادمه ان شاء الله وكانت الساعات الماضيه قد شهدت قصفا اسراييليا بالدبابات علي حاره ابو سنينه في مدينه الخليل وفي قطاع غزه استشهد ثلاثه فلسطينيين خلال مصادمات عنيفه وقعت بين متظاهرين فلسطينيين وجنود الجيش الاسراييلي امس وذلك بعد يوم واحد من شن المروحيات الاسراييليه هجوما علي مواقع الحرس الشخصي للرييس ياسر عرفات في رام الله بالضفه الغربيه,MSA
مصر الاردن ايطاليا المانيا الاحد ان دول كثيره من فرنسا انجلترا يع باي بجنوب شرق اسيا بعض تطلبوا ماليزيا طلبوا من السعوديه طلبوا منا من غير السعوديه كمان ان الاماره اذن ومن الاردن,LAV
كان شكر للناس الناس يري لتعاون نووي امن ساهم مقيده ويام دفعت علي رساله المغاربه تولد اطفال اطفال تهما يدفع لراسم كي مدفعيته الان,NOR
هذه ترجع بان يتذكر بحلب وتخدم,NOR
والامر الثاني انه وين ما كنت انت عربي فان تمرح فيها,LAV
ورحب يعني,GLF
يعني انا لا اريد الخوض في الحديث في هذا الامر ولكن استطيع ان اقول لكل الشعب الفلسطيني انا بوعد كل ابناء الشعب في هذا المكان وفي هذه المهمه حتي لو كلفتني حياتي مع معرفتي ال ال ال ال العميقه بخطوره هذه اللجنه وخطوره اتولاها بوعي الشعب الفلسطيني طبقا لل نهايه حتي اصل الي الحقيقه واذا ما فشلت ساقول للشعب الفلسطيني اني فشلت وشو اسباب الفشل واذا نجح انشاء الله كما نحن كل الشعب الفلسطيني وبشفافيه,LAV
